time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.080000000000001,-7.48172553508,-9.16881735608,23.9451951774,5.79887026094,0.21619344725,0.0,-5.22360315441,-8.45366011829,3.59423460233,-0.0982045210049,0.117713057111,0.0,427.87003184115844,428.78210552308127,430.43897544670585,428.19862925433455
4.14,-7.79876023019,-9.68377950757,24.154886082,5.79313099265,0.223217816563,0.0,-5.34474927729,-8.71249511229,3.39461153304,-0.090991592037,0.115761863791,0.0,431.7864459076283,431.6344718685929,431.4027969364267,432.00351993702077
4.199999999999998,-8.12374558299,-10.2156123016,24.3546465036,5.78727404944,0.230177202097,0.0,-5.48856844617,-9.01580555179,3.26260660155,-0.116107477415,0.11644127754,0.0,458.50259179612914,458.5681599594465,459.9911643825028,457.9890373561714
4.259999999999997,-8.45682104368,-10.7644771752,24.5438189787,5.78047645527,0.237217135886,0.0,-5.61445979102,-9.28053372963,3.04217570441,-0.108191766271,0.119055518236,0.0,429.96704104689456,430.20138259354303,429.16510895526847,429.82476283062545
4.319999999999996,-8.79791839197,-11.3301201829,24.7208778152,5.77387892483,0.244415933726,0.0,-5.75593629071,-9.57495369355,2.85842311035,-0.113746861581,0.121765875118,0.0,446.3786738169273,446.6127647678325,446.12383844230493,445.65920317996995
4.379999999999995,-9.14919060138,-11.9166711089,24.8921551966,5.76703656595,0.251307946847,0.0,-5.95343726538,-9.97689093572,2.84787657702,-0.114630185453,0.0952066144589,0.0,511.1643001938315,509.27714298080673,509.6317880664818,509.5588658755218
4.439999999999993,-9.51157977169,-12.5258714649,25.0595689072,5.75997011347,0.257059544803,0.0,-6.12647166327,-10.3302983827,2.73040248312,-0.124941768599,0.0971347186111,0.0,481.35735900660296,481.510345686466,479.7165136748981,478.9211858403712
4.499999999999992,-9.88339026945,-13.1544581122,25.2161611389,5.75295158244,0.262518970281,0.0,-6.2676197994,-10.6235348167,2.48805616388,-0.104528572554,0.0744085259297,0.0,440.3563328823127,438.47846138587386,439.8878548771804,441.56302233651945
4.559999999999991,-10.264257866,-13.8017910891,25.3595850458,5.74666048878,0.266700950954,0.0,-6.42823768907,-10.9550398076,2.29105796703,-0.105504935838,0.0580604731645,0.0,461.5254406748493,460.2362785150561,459.8290366017222,459.74246232292643
4.6199999999999894,-10.6546605814,-14.4688967699,25.4903669314,5.7405807739,0.270329590205,0.0,-6.58544823773,-11.2827548852,2.06678064666,-0.0940714310764,0.0649172040737,0.0,453.5528562971022,454.1059274848492,454.54532214238935,455.45233555852855
4.679999999999988,-11.0549832926,-15.1566626814,25.6087058469,5.73464226537,0.274056983314,0.0,-6.75883903203,-11.6435791498,1.87587168652,-0.111225768446,0.0558533798512,0.0,472.13390599539395,471.4363309687048,470.2892681375909,468.9501473298492
4.739999999999987,-11.4643452441,-15.8636491861,25.7109431724,5.72872373758,0.276999702844,0.0,-6.88701383313,-11.9241005796,1.53122675659,-0.081069510689,0.0297619278958,0.0,417.04067275302407,414.7559444947541,415.4466049254734,418.0739318919508
4.799999999999986,-11.8823470638,-16.5893610001,25.7949036055,5.72361137552,0.279133251078,0.0,-7.04662733343,-12.2675029244,1.26595203834,-0.0951173221212,0.0451723345079,0.0,449.5115797886046,450.75967800743626,450.631728802741,449.48830378697227
4.859999999999984,-12.309717333,-17.3354435074,25.8618631265,5.71807744807,0.281665266369,0.0,-7.19936739653,-12.603278035,0.964576878904,-0.0870130080842,0.0354741102307,0.0,440.91931014282306,440.1179862168894,439.60242614712496,440.2664559577112
4.919999999999983,-12.7469018014,-18.1030397798,25.912149253,5.71241461333,0.283671083846,0.0,-7.37361810017,-12.9844732039,0.709626857629,-0.116199663968,0.0289935355263,0.0,462.1291389823897,461.61822093701744,463.29300777056153,460.9838674510532
4.979999999999982,-13.1935207622,-18.8918076109,25.9436877984,5.70503215997,0.286140707288,0.0,-7.514058595,-13.3094749928,0.340283818847,-0.142446028961,0.0583214145763,0.0,421.1346131029825,423.6658363907903,423.52394279811,421.24425468350074
5.0399999999999805,-13.6488939338,-19.7008828434,25.953476552,5.69615761109,0.289834215876,0.0,-7.66535055502,-13.6612503949,-0.0159485610488,-0.16200825761,0.0673504918439,0.0,432.396478294181,433.1595927726481,432.3440679773957,430.6703363831877
